0 csv2kmn.py
1 PT.csv
2 76
3 PT
['\ue301', 'e301', 'fire', 'fogo']
['\ue233', 'e233', 'first', 'primeiro']
['\ue263', 'e263', 'fish', 'peixe']
['\ue264', 'e264', 'fisherman', 'pescador']
['\ue290', 'e290', 'five', 'cinco']
['\ue09d', 'e09d', 'fix', 'consertar']
['\ue26b', 'e26b', 'flesh', 'carne']
['\ue31d', 'e31d', 'flip', 'sacudir']
['\uece0', 'ece0', 'flood', 'inundar']
['\uea35', 'ea35', 'flour', 'farinha']
['\ueb24', 'eb24', 'flower', 'flor']
['\uea8b', 'ea8b', 'flute', 'flauta']
['\ue25b', 'e25b', 'fly', 'voar']
['\ue13e', 'e13e', 'follow', 'seguir']
['\ue053', 'e053', 'food', 'alimento']
['\uea7c', 'ea7c', 'fool', 'tolo']
['\ue13d', 'e13d', 'foot', 'pé']
['\ue086', 'e086', 'for', 'para']
['\ue158', 'e158', 'foreigner', 'estrangeiro']
['\ueb79', 'eb79', 'foreknowledge', 'presciência']
['\uec27', 'ec27', 'forest', 'floresta']
['\ue18f', 'e18f', 'forgive', 'perdoar']
['\ue18f', 'e18f', 'forgiveness', 'perdão']
['\ueca4', 'eca4', 'Fortunatus', 'Fortunato']
['\ue318', 'e318', 'forward', 'adiante']
['\ue179', 'e179', 'foundation', 'fundação']
['\ue28f', 'e28f', 'four', 'quatro']
['\uea8a', 'ea8a', 'fox', 'raposa']
['\ue097', 'e097', 'fragrant', 'perfumado']
['\ue260', 'e260', 'free', 'livre']
['\uebe4', 'ebe4', 'free_no_cost', 'livre_sem_costo']
['\uec8e', 'ec8e', 'Freedmen', 'Libertos']
['\ue260', 'e260', 'freedom', 'liberdade']
['\ue024', 'e024', 'friend', 'amigo']
['\uecf6', 'ecf6', 'frog', 'rã']
['\ue31a', 'e31a', 'from', 'desde']
['\ue27e', 'e27e', 'fruit', 'fruta']
['\ue0d2', 'e0d2', 'fulfill', 'cumprir']
['\ue276', 'e276', 'full', 'cheio']
['\ue190', 'e190', 'futile', 'fútil']
['\ue16e', 'e16e', 'future', 'futuro']
['\uec39', 'ec39', 'Gabriel', 'Gabriel']
['\uecbd', 'ecbd', 'Gad', 'Gade']
['\ue33f', 'e33f', 'Gadara', 'Gadara']
['\ue1a3', 'e1a3', 'gain', 'ganho']
['\uec0f', 'ec0f', 'Gaius', 'Gaio']
['\ueb46', 'eb46', 'Galatia', 'Galácia']
['\ue337', 'e337', 'Galilee', 'Galileia']
['\ueb3b', 'eb3b', 'Gallio', 'Gálio']
['\ueb4d', 'eb4d', 'Gamaliel', 'Gamaliel']
['\ue289', 'e289', 'gate', 'portão']
['\ue126', 'e126', 'gathered_people', 'pessoas_reunidas']
['\ue108', 'e108', 'gathered_things', 'coisas_reunidas']
['\ueb7f', 'eb7f', 'Gaza', 'Gaza']
['\ue019', 'e019', 'generation', 'generação']
['\ue341', 'e341', 'Gennesaret', 'Genesaré']
['\ue158', 'e158', 'gentile', 'gentios']
['\ue26d', 'e26d', 'gentle', 'amável']
['\ue26d', 'e26d', 'gentleness', 'gentileza']
['\ue33f', 'e33f', 'Gerasenes', 'Gerasenos']
['\ue34a', 'e34a', 'Gethsemane', 'Getsêmani']
['\ued03', 'ed03', 'Gideon', 'Gideão']
['\ue072', 'e072', 'gift', 'presente']
['\ue009', 'e009', 'girl', 'menina']
['\ue00a', 'e00a', 'girls', 'meninas']
['\ue086', 'e086', 'give', 'dar']
['\uecde', 'ecde', 'glass', 'vidro']
['\ue217', 'e217', 'glorify', 'glorificar']
['\ue217', 'e217', 'glory', 'glória']
['\uea8c', 'ea8c', 'gluttony', 'glutonaria']
['\ue381', 'e381', 'go ', 'ir']
['\ue080', 'e080', 'go_down', 'descer']
['\uea7d', 'ea7d', 'goat', 'bode']
['\ue036', 'e036', 'God', 'Deus']
['\ue130', 'e130', 'godly', 'piedoso']
['\uecf7', 'ecf7', 'Gog', 'Gogue']
['\ueb2a', 'eb2a', 'gold', 'ouro']
['\ue34b', 'e34b', 'Golgotha', 'Gólgota']
['\uea7a', 'ea7a', 'Gomorrah', 'Gomorra']
['\uebe5', 'ebe5', 'gong', 'gongo']
['\ue096', 'e096', 'good', 'bom']
['\ue22b', 'e22b', 'good_news', 'boas_novas']
['\ue22b', 'e22b', 'gospel', 'evangelho']
['\ue0a3', 'e0a3', 'governor', 'governador']
['\ue01f', 'e01f', 'grace', 'graça']
['\ue279', 'e279', 'grain', 'grão']
['\uecf4', 'ecf4', 'grape', 'uva']
['\uea33', 'ea33', 'grass', 'grama']
['\ue20e', 'e20e', 'grateful', 'grato']
['\ue20e', 'e20e', 'gratitude', 'gratidão']
['\ue178', 'e178', 'grave', 'sepultar']
['\ue14a', 'e14a', 'great', 'grande']
['\ue345', 'e345', 'Greece', 'Grécia']
['\uea94', 'ea94', 'greed', 'cobiça']
['\uecd1', 'ecd1', 'green', 'verde']
['\ue051', 'e051', 'greeting', 'saudação']
['\ue207', 'e207', 'grieve', 'entristecer']
['\ue83d', 'e83d', 'grind', 'moer']
['\ue013', 'e013', 'groom', 'noivo']
['\ue153', 'e153', 'ground', 'terreno']
['\ue15b', 'e15b', 'ground_soil', 'solo_arável']
['\ue154', 'e154', 'grow', 'crescer']
['\ue154', 'e154', 'growth', 'crescimento']
['\ue0c1', 'e0c1', 'guard', 'guarda']
['\uea84', 'ea84', 'guilt', 'culpa']
['\uea84', 'ea84', 'guilty', 'culpado']
['\uecab', 'ecab', 'Hagar', 'Agar']
['\uea13', 'ea13', 'hail', 'saraiva']
['\uecdd', 'ecdd', 'hail_storm', 'tormenta_granizo']
['\ue208', 'e208', 'hair', 'cabelo']
['\uea22', 'ea22', 'half', 'metade']
['\ueb5d', 'eb5d', 'Hamor', 'Hamor']
['\ue071', 'e071', 'hand', 'mão']
['\ueb02 ', 'eb02', 'Hannah', 'Ana']
['\ue205', 'e205', 'happy', 'feliz']
['\ueb0b', 'eb0b', 'Haran_land', 'Harã']
['\ue269', 'e269', 'hard', 'difícil']
['\uecfc', 'ecfc', 'harlot', 'prostituta']
['\uecc6', 'ecc6', 'harp', 'harpa']
['\ueca7', 'eca7', 'harsh', 'áspero']
['\ue082', 'e082', 'harvest', 'colheita']
['\ue139', 'e139', 'harvester', 'segador']
['\ue01b', 'e01b', 'hate', 'ódio']
['\ue083', 'e083', 'have', 'ter']
['\ue07f', 'e07f', 'have_to', 'tem_que']
['\ue206', 'e206', 'head', 'cabeça']
['\ue084', 'e084', 'heal', 'curar']
['\ue144', 'e144', 'healer', 'curador']
['\ue209', 'e209', 'health', 'cura']
['\ue209', 'e209', 'healthy', 'saudável']
['\ue299', 'e299', 'hear ', 'ouvir']
['\ue29a', 'e29a', 'heart', 'coração']
['\ue301', 'e301', 'heat', 'calor']
['\ue380', 'e380', 'heaven', 'céu']
['\ue0e7', 'e0e7', 'heavy', 'pesado']
['\uec8f', 'ec8f', 'Hebrew', 'Hebreus']
['\ue28a', 'e28a', 'hedge', 'cerca']
['\uecc1', 'ecc1', 'height', 'altura']
['\ue018', 'e018', 'heir', 'herdeiro']
[' \uec44 ', 'ec44', 'Heli', 'Eli']
['\ue0d1', 'e0d1', 'hell', 'inferno']
['\ue13a', 'e13a', 'help', 'ajudar']
['\ue150', 'e150', 'helper', 'ajudante']
['\ue212', 'e212', 'here', 'aqui']
['\uebc4', 'ebc4', 'Hermas', 'Hermas']
['\ueb2f', 'eb2f', 'Hermes_idol', 'Hermes_ídolo']
['\uebed', 'ebed', 'Hermes_man', 'Hermes']
['\uecb5', 'ecb5', 'Hermogenes', 'Hermógenes']
['\ue360', 'e360', 'Herod ', 'Herodes']
['\uea05', 'ea05', 'Herodians', 'Herodianos']
['\ue355', 'e355', 'Herodias', 'Herodias']
['\uebf1', 'ebf1', 'Herodion', 'Herodião']
['\uea62', 'ea62', 'Hezekiah', 'Ezequias']
['\uea4f', 'ea4f', 'Hezron', 'Hezrom']
['\ue085', 'e085', 'hide', 'esconder']
['\uece9', 'ece9', 'Hierapolis', 'Hierápolis']
['\ue202', 'e202', 'hill', 'monte']
['\ue13b', 'e13b', 'hire', 'contratar']
['\ue0e4', 'e0e4', 'hit', 'bater']
['\ue302', 'e302', 'hole', 'orifício']
['\ue13c', 'e13c', 'holy', 'santo']
['\ue052', 'e052', 'honey', 'mel']
['\ue031', 'e031', 'honor', 'honra']
['\ue213', 'e213', 'hope', 'esperança']
['\uecc5', 'ecc5', 'horn', 'chifre']
['\ue303', 'e303', 'horse', 'cabalo']
['\ue216', 'e216', 'hosanna', 'Hosana']
['\uebc5', 'ebc5', 'Hosea', 'Oseias']
['\ue301', 'e301', 'hot ', 'quente']
['\ue331', 'e331', 'hour', 'hora']
['\ue171', 'e171', 'house', 'casa']
['\ue068', 'e068', 'how', 'como']
['\ue83c', 'e83c', 'how_long', 'quanto_tempo']
['\ue23d', 'e23d', 'human_nature', 'natureza_humana']
['\ue19d', 'e19d', 'humble', 'humilde']
['\ue065', 'e065', 'humiliate', 'humilhar']
['\ue19d', 'e19d', 'humility', 'humildade']
['\ue01e', 'e01e', 'hungry', 'faminto']
['\ue24f', 'e24f', 'hurt', 'ferir']
['\ue012', 'e012', 'husband', 'esposo']
['\uecaa', 'ecaa', 'Hymenaeus', 'Himeneu']
['\ue0e3', 'e0e3', 'hymn', 'hino']
['\ue152', 'e152', 'hypocrite', 'hipócrita']
['\ue166', 'e166', 'I', 'I']
['\uec1f', 'ec1f', 'Iconium', 'Icônio']
['\ue35d', 'e35d', 'idol', 'ídolo']
['\ue378', 'e378', 'Idumea', 'Idumeia']
['\ue111', 'e111', 'if', 'se']
['\ue06e', 'e06e', 'ignorance', 'ignorância']
['\ue06e', 'e06e', 'ignorant', 'ignorante']
['\uebc6', 'ebc6', 'Illyricum', 'Ilírico']
['\ue18c', 'e18c', 'immeasurable', 'imensurável']
['\ue215', 'e215', 'immediately', 'imediatamente']
['\uebe7', 'ebe7', 'important', 'importante']
['\ue180', 'e180', 'impossible', 'impossível']
['\ue25f', 'e25f', 'imprisoned', 'aprisionar']
['\ue249', 'e249', 'impure', 'impuro']
['\ue240', 'e240', 'in', 'em']
['\ue112', 'e112', 'in_front', 'em_frente']
['\uec98', 'ec98', 'incense', 'incenso']
['\ue017', 'e017', 'inheritance', 'herança']
['\ue304', 'e304', 'insect', 'inseto']
['\ue240', 'e240', 'inside', 'dentro']
['\ue058', 'e058', 'insist', 'insistir']
['\ue05b', 'e05b', 'insult', 'insulto']
['\ueb29', 'eb29', 'iron', 'ferro']
['\ue374', 'e374', 'Isaac', 'Isaque']
['\ue372', 'e372', 'Isaiah', 'Isaías']
['\ueb05', 'eb05', 'island', 'ilha']
['\uea04', 'ea04', 'Israel', 'Israel']
['\uecce', 'ecce', 'Issachar', 'Issacar']
['\uec90', 'ec90', 'Italy', 'Itália']
['\uec3e', 'ec3e', 'Ituraea', 'Itureia']
['\ue375', 'e375', 'Jacob', 'Jacó']
['\uea72', 'ea72', 'Jacob(NT)', 'Jacó_(NT)']
['\ue367', 'e367', 'Jairus', 'Jairo']
['\uecbc', 'ecbc', 'Jambres', 'Jambres']
['\ue376', 'e358', 'James', 'Tiago']
['\ue358', 'e376', 'James_the_Disciple', 'Tiago_o_Discípulo']
['\uec46', 'ec46', 'Jannai', 'Janai']
['\uecbe ', 'ecbe', 'Jannes', 'Janes']
['\ue0d5', 'e0d5', 'jar', 'jarra']
['\uec62', 'ec62', 'Jared', 'Jarede']
['\ueb03', 'eb64', 'Jason', 'Janom']
['\uea66', 'ea66', 'Jechoniah', 'Jeconias']
['\uea5d', 'ea5d', 'Jehoshaphat', 'Josafá']
['\ued04', 'ed04', 'Jephthah', 'Jefté']
['\uea28 ', 'ea28', 'Jeremiah', 'Jeremias']
['\uea08', 'ea08', 'Jericho', 'Jericó']
['\ue338', 'e338', 'Jerusalem', 'Jerusalém']
['\uea58', 'ea58', 'Jesse', 'Jessé']
['\ue037', 'e037', 'Jesus', 'Jesus']
['\ueb03', 'eb03', 'Jesus_not_Christ', 'Jesus_não_Cristo']
['\ue0f9', 'e0f9', 'Jew', 'Judeus']
['\ue0f9', 'e0f9', 'Jewish', 'Judaico']
['\ueca2', 'eca2', 'Jezebel', 'Jezabel']
['\uec4c', 'ec4c', 'Joanan', 'Joanã']
['\uec63', 'ec63', 'Joanna', 'Joana']
['\ued0b', 'ed0b', 'Job', 'Jó']
['\uea4b', 'e34b', 'Joda', 'Jodá']
['\uec92', 'ec92', 'Joel', 'Joel']
['\ue35a', 'e35a', 'John', 'João']
['\ue336', 'e336', 'John_the_Baptist', 'João_o_Batista']
['\ue35a', 'e35a', 'John_the_Disciple', 'João_o_Discípulo']
['\ue0c5', 'e0c5', 'Jonah', 'Jonas']
['\uea29', 'ea29', 'Jonah_Simons_father', 'Jonas_pai_Simão']
['\uec9b', 'ec9b', 'Jonam', 'Jonã']
['\uec2d', 'ec2d', 'Joppa', 'Jope']
['\uea5e', 'ea5e', 'Joram', 'Jorão']
['\ue34f', 'e34f', 'Jordan_River', 'Rio_Jordão']
['\uec64', 'ec64', 'Jorim', 'Jorim']
['\uea15', 'ea15', 'Joseph', 'José']
['\uea73', 'ea73', 'Joseph(NT)', 'José(NT)']
['\ue369', 'e369', 'Joses', 'José']
['\ueb03', 'eb03', 'Joshua', 'Josué']
['\uea65', 'ea65', 'Josiah', 'Josias']
['\ueb82', 'eb82', 'Jotham ', 'Jotão']
['\uea60', 'ea60', 'Jothan', 'Jothan']
['\ue381', 'e381', 'journey', 'jornada']
['\ue205', 'e205', 'joy', 'alegria']
['\ue368', 'e368', 'Juda ', 'Judas']
['\uea4b', 'ea4b', 'Judah', 'Judá']
['\ue368', 'e368', 'Judas', 'Judas']
['\ue365', 'e365', 'Judas_Iscariot', 'Judas_Iscariotes']
['\ue368', 'e368', 'Judas_not_Iscariot', 'Judas_não_Iscariotes']
['\ue368', 'e368', 'Jude', 'Judas']
['\ue339', 'e339', 'Judea', 'Judeia']
['\ue1a2', 'e1a2', 'judge', 'juíz']
['\ue1a2', 'e1a2', 'judgment', 'julgamento']
['\uebc7', 'ebc7', 'Julia', 'Júlia']
['\uec07', 'ec07', 'Julius', 'Júlio']
['\ued0a', 'ed0a', 'jump', 'saltar']
['\uebc8', 'ebc8', 'Junia', 'Júnias']
['\uea25', 'ea25', 'justice', 'justiça']
['\ueb4f', 'eb4f', 'justify', 'justificar']
['\ueb6a', 'eb6a', 'Justus', 'Justo']
['\ue099', 'e099', 'keep', 'manter']
['\uea9d', 'ea9d', 'key', 'chave']
['\ueba6', 'eba6', 'Kidron_Valley', 'Vale_Cedrom']
['\ue141', 'e141', 'kill', 'matar']
['\ue01c', 'e01c', 'kind_nice', 'amável__gentil']
['\ued00', 'ed00', 'kind_same', 'amável_mesmo']
['\ue01c', 'e01c', 'kindness', 'amabilidade']
['\ue028', 'e028', 'king', 'rei']
['\ue02f', 'e02f', 'kingdom', 'reino']
['\ueb49', 'eb49', 'Kish', 'Quis']
['\ue0e8', 'e0e8', 'kiss', 'beijo']
['\ue138', 'e138', 'kneel', 'ajoelhar']
['\ue24e', 'e24e', 'knife', 'faca']
['\ueb8b', 'eb8b', 'knock', 'bater']
['\ue30e', 'e30e', 'knot', 'atar']
['\ue062', 'e062', 'know', 'conhecer']
['\ue062', 'e062', 'knowledge', 'conhecimento']
['\uecf3', 'ecf3', 'Korah', 'Corá']
['\uec65 ', 'ec65', 'lake', 'lago']
['\uec66', 'ec66', 'Lamech', 'Lameque']
['\ue164', 'e164', 'lamp', 'lámpada']
['\ue281', 'e281', 'lampstand', 'candelabro']
['\ue153', 'e153', 'land', 'terra']
['\uea23', 'ea23', 'language', 'língua']
['\uebf9', 'ebf9', 'Laodicea', 'Laodiceia']
['\uec16', 'ec16', 'Lasea', 'Lasea']
['\ue234', 'e234', 'last', 'última']
['\ue225', 'e225', 'late ', 'tarde']
['\ue225', 'e225', 'later', 'mais_tarde']
['\ueba8', 'eba8', 'Latin', 'Latim']
['\ue224', 'e224', 'laugh', 'rir']
['\ue224', 'e224', 'laughter', 'riso']
['\ue22f', 'e22f', 'law', 'lei']
['\ue22f', 'e22f', 'lawful', 'legal']
['\ue08f', 'e08f', 'lawlessness', 'ilegalidade']
['\uec67', 'ec67', 'Lazarus', 'Lázaro']
['\ue137', 'e137', 'lead', 'liderança']
['\ue17f', 'e17f', 'lead_astray', 'desviar']
['\ue137', 'e137', 'leader', 'líder']
['\ue0b3', 'e0b3', 'leaf', 'folha']
['\ued0a', 'ed0a', 'leap', 'saltar']
['\ue22a', 'e22a', 'learn', 'aprender']
['\ue175', 'e175', 'lease', 'arrendamento']
['\ue397', 'e397', 'least', 'mínimo']
['\ue255', 'e255', 'leather', 'couro']
['\ue243', 'e243', 'leave', 'deixar']
['\ue32d', 'e32d', 'leaven', 'fermentar']
['\ue0f4', 'e0f4', 'left', 'esquerda']
['\uebe0', 'ebe0', 'leg', 'perna']
['\ue366', 'e366', 'Legion', 'Legião']
['\uecc2', 'ecc2', 'length', 'comprimento']
['\uecf8', 'ecf8', 'leopard', 'leopardo']
['\ue382', 'e382', 'leprosy', 'lepra']
['\ueb84', 'eb84', 'letter', 'carta']
['\ue0d9', 'e0d9', 'level', 'nível']
['\ue35c', 'eb1b', 'Levi', 'Levi']
['\ue35c', 'e35c', 'Levi_Matthew', 'Levi_Mateus']
['\ueb44', 'eb44', 'Levite', 'Levita']
['\ue17f', 'e17f', 'lie ', 'mentira']
['\ue121', 'e121', 'lie_down', 'deitar']
['\ue09f', 'e09f', 'life', 'vida']
['\ue081', 'e081', 'lift', 'levantar']
['\ue0c2', 'e0c2', 'light', 'luz']
['\uea88', 'ea88', 'lightning', 'relâmpago']
['\ue020', 'e020', 'like ', 'como']
['\uea20', 'ea20', 'linen', 'linho']
['\uecb0', 'ecb0', 'Linus', 'Lino']
['\uecb6', 'ecb6', 'lion', 'leão']
['\ue09f', 'e09f', 'live', 'viver']
['\ue05d', 'e05d', 'loaf', 'pão']
['\uecd4', 'ecd4', 'locust', 'gafanhoto']
['\uecb7', 'ecb7', 'Lois', 'Loide']
['\ue16f', 'e16f', 'longsuffering', 'longo_sofrimento']
['\uebcd', 'ebcd', 'looks_like', 'parece_que']
['\ue028', 'e028', 'lord', 'senhor']
['\ue089', 'e089', 'lost', 'perdido']
['\uea16', 'ea16', 'lot', 'lote']
['\uebdc', 'ebdc', 'Lot', 'Ló']
['\uea16', 'ea16', 'lots', 'grande_quantidade']
['\uebe8', 'ebe8', 'loud', 'em_alta_voz']
['\ue01a', 'e01a', 'love', 'amor']
['\ue324', 'e324', 'lower_adj', 'baixo_adj.']
['\ue080', 'e080', 'lower_verb', 'baixo_verbo']
['\uec93', 'ec93', 'Lucius', 'Lúcio']
['\ueb68', 'eb68', 'Luke', 'Lucas']
['\ue06d', 'e06d', 'lunatic', 'lunático']
['\ue239', 'e239', 'lust', 'concupiscência']
['\ueb73', 'eb73', 'Lybia', 'Líbia']
['\ueb51', 'eb51', 'Lycaonia', 'Licaônia']
['\uec13', 'ec13', 'Lycia', 'Lícia']
['\uec2e', 'ec2e', 'Lydda', 'Lida']
['\ueb50', 'eb50', 'Lydia', 'Lídia']
['\uec40', 'ec40', 'Lysanias', 'Lisânias']
['\uec37', 'ec37', 'Lysias', 'Lísias']
['\ueb44', 'eb44', 'Lystra', 'Listra']
['\uec4b', 'ec4b', 'Maath', 'Maate']
['\uec0d', 'ec0d', 'Macedonia', 'Macedônia']
['\uea30', 'ea30', 'Magadan', 'Magadan']
['\uec8a', 'ec8a', 'magician', 'mágico']
['\uecf9', 'ecf9', 'Magog_land          ', 'Magogue']
['\uec68', 'ec68', 'Mahalalel           ', 'Maalalel']
['\ue076', 'e076', 'make', 'fazer']
['\uebb7', 'ebb7', 'Malchus', 'Malco']
['\uec19', 'ec19', 'Malta', 'Malta']
['\ue000', 'e000', 'man', 'homem']
['\ueb40', 'eb40', 'Manaen', 'Manaém']
['\ue137', 'e137', 'manage', 'gerir']
['\uea63', 'ea63', 'Manasseh', 'Manassés']
['\ueba9', 'eba9', 'manna', 'maná']
['\ue198', 'e198', 'many', 'muitos']
['\ue371', 'e371', 'Mark', 'Marcos']
['\ue02e', 'e02e', 'market_place', 'mercado']
['\ue010', 'e010', 'marriage', 'matrimônio']
['\uec69', 'ec69', 'Martha', 'Marta']
['\ue354', 'e354', 'Mary', 'Maria']
['\ue353', 'e353', 'Mary_Magdalene', 'Maria_Madalena']
['\ue354', 'e354', 'Mary_Mother_of_Jesus', 'Maria_Mãe_de_Jesus']
['\ue028', 'e028', 'master', 'mestre']
['\uec9c', 'ec9c', 'Mattatha', 'Matatá']
['\uec9d', 'ec9d', 'Mattathias', 'Matatias']
['\uea71', 'ea71', 'Matthan', 'Matã']
['\ued12', 'ed12', 'Matthat', 'Matate']
['\ueb04', 'eb04', 'Matthew', 'Mateus']
['\ueb04', 'eb04', 'Matthias', 'Matias']
['\ue122', 'e122', 'mattress', 'colchão']
['\ue236', 'e236', 'mature', 'maduro']
['\ue166', 'e166', 'me', 'eu']
['\ue053', 'e053', 'meal', 'refeição']
['\uecfa', 'ecfa', 'meaning', 'significado']
['\ue305', 'e305', 'measure', 'medida']
['\ueb70', 'eb70', 'Media', 'Média']
['\uecfb', 'ecfb', 'Megiddo', 'Megido']
[' \uec45 ', 'ec45', 'Melchi', 'Melqui']
['\ued05', 'ed05', 'Melchizedek', 'Melquisedeque']
['\uec6a', 'ec6a', 'Melea', 'Meleá']
['\ue174', 'e174', 'member', 'membro']
['\uec6b', 'ec6b', 'Menna', 'Mená']
['\ue01d', 'e01d', 'mercy', 'misericórdia']
['\ueb72', 'eb72', 'Mesopotamia', 'Mesopotâmia']
['\ue22d', 'e22d', 'message', 'mensagem']
['\ue136', 'e136', 'messenger', 'mensageiro']
['\ue334', 'e334', 'Messiah', 'Messias']
['\ueb28', 'eb28', 'metal', 'metal']
['\uec6c', 'ec6c', 'Methuselah', 'Metusalém']
['\uece1', 'ece1', 'Michael_angel       ', 'Micael']
['\ueb0f', 'eb0f', 'Midian_land         ', 'Midiã']
['\ueb23', 'eb23', 'Miletus', 'Mileto']
['\ueca3', 'eca3', 'milk', 'leite']
['\uecd9', 'ecd9', 'million', 'Milhão']
['\ue06c', 'e06c', 'mind', 'mente']
['\ue095', 'e095', 'miracle', 'milagre']
['\ue385', 'e385', 'Miriam', 'Miriã']
['\uebe6', 'ebe6', 'mirror', 'espelho']
['\ueb21', 'eb21', 'Mitylene', 'Mitilene']
['\ueb26', 'eb26', 'Mnason', 'Mnasom']
['\uea12', 'ea12', 'mock', 'zombar']
['\uec26', 'ec26', 'Molech', 'Moloque']
['\ue029', 'e029', 'money', 'dinheiro']
['\ue34c', 'e34c', 'month', 'mês']
['\ue272', 'e272', 'moon', 'lua']
['\ue199', 'e199', 'more', 'mais_tarde']
['\ue163', 'e163', 'morning', 'manhã']
['\ue35b', 'e35b', 'Moses', 'Moisés']
['\ue229', 'e229', 'most', 'o_mais']
['\ue00b', 'e00b', 'mother', 'mãe']
['\ue351', 'e351', 'Mount_of_Olives', 'Monte_das_Oliveiras']
['\ueb5c', 'eb5c', 'Mount_Sinai', 'Monte_Sinai']
['\uecf5', 'ecf5', 'Mount_Zion', 'Monte_Sião']
['\ue306', 'e306', 'mountain', 'montanha']
['\ue03f', 'e03f', 'mouth', 'boca']
['\ue32f', 'e32f', 'move', 'mover']
['\ue198', 'e198', 'much', 'muitos']
['\ue128', 'e128', 'multitude', 'multidão']
['\uea10', 'ea10', 'murderer', 'assassino']
['\ue039', 'e039', 'mustard', 'mostarda']
['\ue050', 'e050', 'mute', 'mudo']
['\uec28', 'ec28', 'Myra', 'Mirra']
['\ue245', 'e245', 'myrrh', 'mirra']
['\ueb4a', 'eb4a', 'Mysia', 'Mísia']
['\ue18b', 'e18b', 'mystery', 'mistério']
['\uec6d', 'ec6d', 'Naaman', 'Naamã']
['\uec4a', 'ec4a', 'Naggai', 'Nagai']
['\uec6e', 'ec6e', 'Nahor', 'Naor']
['\uea52', 'ea52', 'Nahshon', 'Naassom']
['\uec48', 'ec48', 'Nahum', 'Naum']
['\uebaa', 'ebaa', 'nail', 'unha']
['\uea48', 'ea48', 'Nain', 'Naim']
['\ue04f', 'e04f', 'name', 'nome']
['\uea40', 'ea40', 'Naphtali', 'Naftali']
['\uebc9', 'ebc9', 'Narcius', 'Narcius']
['\uec6f', 'ec6f', 'Nathan', 'Natã']
['\uec6f', 'ec6f', 'Nathanael', 'Natanael']
['\ue0a2', 'e0a2', 'nation', 'nação']
['\ue34e', 'e34e', 'Nazareth', 'Nazaré']
['\ue300', 'e300', 'near', 'perto']
['\ue0d3', 'e0d3', 'neck', 'pescoço']
['\ue07f', 'e07f', 'need', 'necessidade']
[' \ue078', 'e078', 'needle', 'agulha']
['\ue173', 'e173', 'neighbor', 'vizinho']
['\ueb4e', 'eb4e', 'Neopolis', 'Neopolis']
['\uebca', 'ebca', 'Nereus', 'Nereu']
['\uec70', 'ec70', 'Neri', 'Neri']
['\ue307', 'e307', 'net', 'rede']
['\ue308', 'e308', 'new', 'novo']
['\ue22d', 'e22d', 'news', 'novas']
['\uebf2', 'ebf2', 'next', 'próximo']
['\ueb55', 'eb55', 'Nicanor', 'Nicanor']
['\uebab', 'ebab', 'Nicodemus', 'Nicodemos']
['\ueb56', 'eb56', 'Nicolaus', 'Nicolaus']
['\ued08', 'ed08', 'Nicopolis', 'Nicópolis']
['\ue272', 'e272', 'night', 'noite']
['\ue294', 'e294', 'nine', 'nove']
['\ue0c6', 'e0c6', 'Nineveh', 'Nínive']
['\ue17c', 'e17c', 'no', 'não']
['\uea43', 'ea43', 'Noah', 'Noé']
['\uebe9', 'ebe9', 'noise', 'ruído']
['\uea74', 'ea74', 'north', 'norte']
['\ue309', 'e309', 'nose', 'nariz']
['\ue17c', 'e17c', 'not', 'nem']
['\ue215', 'e215', 'now', 'agora']
['\ue0b7', 'e0b7', 'number', 'número']
[' \uec3c ', 'ecea', 'Nympha              ', 'Ninfa']
['\uea56', 'ea56', 'Obed', 'Obede']
['\ue04e', 'e04e', 'obedience', 'obediência']
['\ue04e', 'e04e', 'obey', 'obedecer']
['\ue14d', 'e14d', 'ocean', 'oceano']
['\ue03a', 'e03a', 'offering', 'oferta']
['\ue030', 'e030', 'oil', 'óleo']
['\ue189', 'e189', 'old', 'velho']
['\ueda1', 'eda1', 'olive', 'oliva']
['\uebcb', 'ebcb', 'Olympus', 'Olimpo']
['\ue113', 'e113', 'on', 'em']
['\ue113', 'e113', 'on_top_of', 'por_cima']
['\ue28c', 'e28c', 'one', 'um']
['\uecb8', 'ecb8', 'Onesimus', 'Onésimo']
['\uecb8', 'ecb8', 'Onesiphorus', 'Onesíforo']
['\ue223', 'e223', 'only', 'só']
['\ue18a', 'e18a', 'open', 'aberto']
['\ue330', 'e330', 'oppose', 'opor']
['\ue106', 'e106', 'or', 'ou']
['\uebe7', 'ebe7', 'order', 'ordem']
['\ue184', 'e184', 'other', 'outro']
['\ue241', 'e241', 'out', 'for_a']
['\ue241', 'e241', 'outside', 'lá_for_a']
['\ue110', 'e110', 'over', 'sobre']
['\uea49', 'ea49', 'owe', 'dever']
['\ueced', 'eced', 'own', 'próprio']
['\uea85', 'ea85', 'ox', 'boi']
['\ue24f', 'e24f', 'pain', 'dor']
['\ueb6e', 'eb6e', 'Pamphylia', 'Panfília']
['\ueb9f', 'eb9f', 'Paphos', 'Pafos']
['\ue22d', 'e22d', 'parable', 'parábolas']
['\ue131', 'e131', 'paralyze', 'paralisar']
['\ueb57', 'eb57', 'Parmenas', 'Pármenas']
['\ue29b', 'e29b', 'part ', 'parte']
['\ueb0a', 'eb0a', 'Parthia             ', 'Partos']
['\ue20b', 'e20b', 'party', 'festa']
